year,discipline
1999,Physics
1999,Economics
1999,Economics
1999,PolScience
1999,ComputerScience
1999,Medicine
1999,ComputerScience
1999,Biology
1999,PolScience
1999,Physics
1999,Economics
1999,ComputerScience
1999,Economics
1999,Economics
1999,Economics
1999,ComputerScience
1999,ComputerScience
1999,PolScience
1999,Physics
1999,Medicine
1999,Biology
1999,Physics
1999,ComputerScience
1999,Medicine
1999,Physics
1999,Physics
1999,Biology
1999,Physics
1999,PolScience
1999,PolScience
1999,Physics
1999,Medicine
1999,PolScience
1999,Medicine
1999,Physics
1999,Medicine
1999,Medicine
1999,Medicine
1999,Physics
1999,Economics
1999,Economics
1999,Physics
1999,Biology
1999,PolScience
1999,Physics
1999,Physics
1999,Physics
1999,Physics
1999,Physics
1999,PolScience
1999,ComputerScience
1999,Biology
1999,ComputerScience
1999,Economics
1999,PolScience
1999,ComputerScience
1999,Physics
1999,Physics
1999,Physics
1999,ComputerScience
1999,Physics
1999,Medicine
1999,PolScience
1999,Medicine
1999,ComputerScience
1999,Medicine
1999,PolScience
1999,Literature
1999,Economics
1999,Physics
1999,Economics
1999,PolScience
1999,Physics
1999,Physics
1999,Physics
1999,Medicine
1999,ComputerScience
1999,PolScience
1999,Medicine
1999,Physics
1999,PolScience
1999,ComputerScience
1999,Physics
1999,ComputerScience
1999,Medicine
1999,Economics
1999,Medicine
1999,Physics
1999,Physics
1999,PolScience
1999,ComputerScience
1999,Physics
1999,Medicine
1999,Economics
1999,Medicine
1999,Economics
1999,Economics
1999,Medicine
1999,Physics
1999,Medicine
1999,Medicine
1999,Physics
1999,Physics
1999,Medicine
1999,Biology
1999,Physics
1999,PolScience
1999,Economics
1999,Economics
1999,Physics
1999,Medicine
1999,Physics
1999,Physics
1999,Medicine
1999,Economics
1999,Biology
1999,Medicine
1999,Economics
1999,ComputerScience
1999,Medicine
1999,Physics
1999,Physics
1999,PolScience
1999,Economics
1999,Physics
1999,PolScience
1999,Medicine
1999,Physics
1999,Physics
1999,ComputerScience
1999,ComputerScience
1999,Physics
1999,Medicine
1999,Physics
1999,ComputerScience
1999,Medicine
1999,Literature
1999,Economics
1999,PolScience
1999,Physics
1999,Physics
1999,Physics
1999,Economics
1999,Biology
1999,PolScience
1999,PolScience
1999,Medicine
1999,Medicine
1999,PolScience
1999,PolScience
1999,Economics
1999,Physics
1999,Medicine
1999,Economics
1999,Physics
1999,Biology
1999,PolScience
1999,Medicine
1999,Medicine
1999,Economics
1999,Biology
1999,Medicine
1999,Medicine
1999,Economics
1999,Physics
1999,Medicine
1999,Economics
1999,Physics
1999,Economics
1999,Medicine
1999,PolScience
1999,Physics
1999,Physics
1999,ComputerScience
1999,Physics
1999,Medicine
1999,Economics
1999,PolScience
1999,Physics
1999,Medicine
1999,Physics
1999,ComputerScience
1999,Medicine
1999,Physics
1999,Physics
1999,Medicine
1999,PolScience
1999,ComputerScience
1999,Economics
1999,Medicine
1999,Physics
1999,Physics
1999,PolScience
1999,Economics
1999,Medicine
1999,Physics
1999,Physics
1999,Physics
1999,Medicine
1999,ComputerScience
1999,Economics
1999,Economics
1999,Physics
1999,Physics
1999,Biology
1999,Biology
1999,Medicine
1999,Physics
1999,Physics
1999,PolScience
1999,Medicine
1999,Medicine
1999,PolScience
1999,Medicine
1999,Physics
1999,Physics
1999,PolScience
1999,Medicine
1999,Physics
1999,ComputerScience
1999,ComputerScience
1999,Physics
1999,Physics
1999,Physics
1999,Physics
1999,ComputerScience
1999,Physics
1999,ComputerScience
1999,Physics
1999,ComputerScience
1999,PolScience
1999,Physics
1999,ComputerScience
1999,PolScience
1999,Physics
1999,ComputerScience
1999,Medicine
1999,PolScience
1999,Medicine
1999,Economics
1999,Economics
1999,Economics
1999,Medicine
1999,Medicine
1999,Biology
1999,Medicine
1999,Medicine
1999,PolScience
1999,PolScience
1999,Physics
1999,Economics
1999,Physics
1999,Economics
1999,PolScience
1999,PolScience
1999,Medicine
1999,Economics
1999,Economics
1999,Economics
1999,Medicine
1999,PolScience
1999,Physics
1999,Physics
1999,Physics
1999,Physics
1999,ComputerScience
1999,Medicine
1999,Physics
1999,Physics
1999,Medicine
1999,Medicine
1999,Physics
1999,PolScience
1999,ComputerScience
1999,Physics
1999,Physics
1999,ComputerScience
1999,Physics
1999,Medicine
1999,Biology
1999,PolScience
1999,Physics
1999,Economics
1999,Biology
1999,Biology
1999,Economics
1999,PolScience
1999,ComputerScience
1999,Economics
1999,Physics
1999,Medicine
1999,Physics
1999,Economics
1999,PolScience
1999,Medicine
1999,Medicine
1999,PolScience
1999,PolScience
1999,Medicine
1999,PolScience
1999,Economics
1999,Economics
1999,Physics
1999,Economics
1999,Medicine
1999,PolScience
1999,ComputerScience
1999,Physics
1999,PolScience
1999,Medicine
1999,Physics
1999,Medicine
1999,ComputerScience
1999,Medicine
1999,Biology
1999,Physics
1999,ComputerScience
1999,Medicine
1999,PolScience
1999,Economics
1999,Medicine
1999,Physics
1999,Medicine
1999,ComputerScience
1999,Biology
1999,Physics
1999,ComputerScience
1999,Physics
1999,Physics
1999,Biology
1999,Economics
1999,Physics
1999,Economics
1999,Biology
1999,PolScience
1999,Physics
1999,PolScience
1999,ComputerScience
1999,Economics
1999,PolScience
1999,Medicine
1999,Medicine
1999,Biology
1999,Physics
1999,Physics
1999,Economics
1999,PolScience
1999,PolScience
1999,Biology
1999,PolScience
1999,Physics
1999,Physics
1999,Physics
1999,PolScience
1999,ComputerScience
1999,Physics
1999,Physics
1999,Economics
1999,PolScience
1999,Medicine
1999,Economics
1999,Economics
1999,Physics
1999,Medicine
1999,ComputerScience
1999,PolScience
1999,Economics
1999,Physics
1999,Biology
1999,PolScience
1999,Medicine
1999,Physics
1999,Economics
1999,PolScience
1999,Biology
1999,Economics
1999,ComputerScience
1999,Physics
1999,Medicine
1999,Medicine
1999,Physics
1999,PolScience
1999,Medicine
1999,Economics
1999,Physics
1999,Medicine
1999,Medicine
1999,Physics
1999,PolScience
1999,Medicine
1999,ComputerScience
1999,Physics
1999,PolScience
1999,Physics
1999,Medicine
1999,Medicine
1999,Medicine
1999,Medicine
1999,Physics
1999,Medicine
1999,Economics
1999,ComputerScience
1999,Biology
1999,Physics
1999,PolScience
1999,Medicine
1999,PolScience
1999,Physics
1999,PolScience
1999,Physics
1999,Medicine
1999,Physics
1999,Medicine
1999,Biology
1999,Medicine
1999,Economics
1999,PolScience
1999,PolScience
1999,Economics
1999,PolScience
1999,Biology
1999,Biology
1999,Biology
1999,PolScience
1999,ComputerScience
1999,Economics
1999,ComputerScience
1999,Literature
1999,PolScience
1999,Biology
1999,Biology
1999,Medicine
1999,Medicine
1999,Economics
1999,Economics
1999,Physics
1999,Economics
1999,PolScience
1999,PolScience
1999,Medicine
1999,PolScience
1999,Physics
1999,Economics
1999,Physics
1999,PolScience
1999,Economics
1999,Physics
1999,Medicine
1999,Economics
1999,Physics
1999,Physics
1999,Biology
1999,Economics
1999,Biology
1999,ComputerScience
1999,Physics
1999,Medicine
1999,Medicine
1999,Medicine
1999,Economics
1999,PolScience
1999,Physics
1999,Physics
1999,Physics
1999,PolScience
1999,Medicine
1999,Physics
1999,Physics
1999,Economics
1999,Medicine
1999,ComputerScience
1999,Physics
1999,Medicine
1999,Medicine
1999,Physics
1999,Economics
1999,Medicine
1999,Medicine
1999,Physics
1999,Physics
1999,Medicine
1999,Medicine
1999,Biology
1999,Medicine
1999,ComputerScience
1999,Physics
1999,Biology
1999,Physics
1999,Medicine
1999,Economics
1999,Biology
1999,PolScience
1999,Economics
1999,PolScience
1999,Medicine
1999,ComputerScience
1999,ComputerScience
1999,PolScience
1999,PolScience
1999,Physics
1999,Physics
1999,Medicine
1999,Economics
1999,Physics
1999,Medicine
1999,Physics
1999,Physics
1999,Physics
1999,PolScience
1999,Medicine
1999,Economics
1999,Physics
1999,Physics
1999,Medicine
1999,PolScience
1999,Medicine
1999,Medicine
1999,PolScience
1999,PolScience
1999,PolScience
1999,Medicine
1999,PolScience
1999,PolScience
1999,Medicine
1999,Medicine
1999,Physics
1999,Biology
1999,PolScience
1999,Physics
1999,PolScience
1999,Physics
1999,Economics
1999,Economics
1999,PolScience
1999,ComputerScience
1999,Physics
1999,Physics
1999,Economics
1999,Economics
1999,Physics
1999,PolScience
1999,Physics
1999,Physics
1999,Economics
1999,PolScience
1999,PolScience
1999,Medicine
1999,Medicine
1999,Biology
1999,Literature
1999,Medicine
1999,PolScience
1999,Economics
1999,Economics
1999,Physics
1999,Physics
1999,Physics
1999,Economics
1999,Literature
1999,Economics
1999,Medicine
1999,ComputerScience
1999,Physics
1999,Economics
1999,Medicine
1999,Physics
1999,ComputerScience
1999,Medicine
1999,Medicine
1999,PolScience
1999,PolScience
1999,Physics
1999,Physics
1999,Biology
1999,PolScience
1999,Economics
1999,Physics
1999,ComputerScience
1999,PolScience
1999,Biology
1999,PolScience
1999,Economics
1999,Biology
1999,Medicine
1999,Physics
1999,ComputerScience
1999,Medicine
1999,Physics
1999,Physics
1999,Physics
1999,Physics
1999,PolScience
1999,Medicine
1999,PolScience
1999,Physics
1999,Physics
1999,Economics
1999,Biology
1999,Medicine
1999,PolScience
1999,Physics
1999,Medicine
1999,Economics
1999,Medicine
1999,Medicine
1999,Physics
1999,Physics
1999,Physics
1999,Medicine
1999,Medicine
1999,Physics
1999,PolScience
1999,Medicine
1999,ComputerScience
1999,Literature
1999,Physics
1999,ComputerScience
1999,Economics
1999,Medicine
1999,Medicine
1999,Physics
1999,PolScience
1999,Physics
1999,Medicine
1999,PolScience
1999,Economics
1999,PolScience
1999,Physics
1999,PolScience
1999,Economics
1999,Medicine
1999,Medicine
1999,Physics
1999,Medicine
1999,ComputerScience
1999,PolScience
1999,Biology
1999,Physics
1999,Medicine
1999,Medicine
1999,Physics
1999,PolScience
1999,Medicine
1999,Physics
1999,Physics
1999,Economics
1999,Physics
1999,ComputerScience
1999,PolScience
1999,Physics
1999,Medicine
1999,Physics
1999,PolScience
1999,Literature
1999,PolScience
1999,PolScience
1999,Literature
1999,Biology
1999,Medicine
1999,Economics
1999,ComputerScience
1999,Economics
1999,Physics
1999,PolScience
1999,Physics
1999,Economics
1999,PolScience
1999,PolScience
1999,Physics
1999,Physics
1999,Medicine
1999,Physics
1999,Medicine
1999,PolScience
1999,PolScience
1999,Physics
1999,PolScience
1999,PolScience
1999,Economics
1999,Biology
1999,ComputerScience
1999,Physics
1999,Physics
1999,Medicine
1999,Medicine
1999,Physics
1999,Physics
1999,Medicine
1999,Medicine
1999,Medicine
1999,PolScience
1999,Medicine
1999,Physics
1999,ComputerScience
1999,PolScience
1999,Biology
1999,Medicine
1999,PolScience
1999,Economics
1999,Economics
1999,PolScience
1999,Physics
1999,Medicine
1999,Medicine
1999,Physics
1999,Economics
1999,Economics
1999,Medicine
1999,Medicine
1999,Economics
1999,Physics
1999,Physics
1999,Medicine
1999,PolScience
1999,Medicine
1999,ComputerScience
1999,Biology
1999,PolScience
1999,Physics
1999,PolScience
1999,Economics
1999,Physics
1999,Biology
1999,Economics
1999,PolScience
1999,Medicine
1999,Physics
1999,Medicine
1999,Physics
1999,Economics
1999,Biology
1999,Physics
1999,Medicine
1999,Economics
1999,ComputerScience
1999,Medicine
1999,Physics
1999,Medicine
1999,PolScience
1999,ComputerScience
1999,Medicine
1999,Physics
1999,PolScience
1999,PolScience
1999,PolScience
1999,PolScience
1999,PolScience
1999,PolScience
1999,Economics
1999,Physics
1999,Physics
1999,Physics
1999,PolScience
1999,Physics
1999,Physics
1999,Physics
1999,PolScience
1999,Economics
1999,PolScience
1999,Medicine
1999,PolScience
1999,Medicine
1999,Physics
1999,PolScience
1999,ComputerScience
1999,Medicine
1999,Economics
1999,Physics
1999,Medicine
1999,ComputerScience
1999,ComputerScience
1999,Economics
1999,Economics
1999,ComputerScience
1999,Economics
1999,PolScience
1999,Physics
1999,Medicine
1999,PolScience
1999,Medicine
1999,Physics
1999,PolScience
1999,Biology
1999,PolScience
1999,Physics
1999,Medicine
1999,Physics
1999,Physics
1999,PolScience
1999,ComputerScience
1999,Economics
1999,ComputerScience
1999,Medicine
1999,PolScience
1999,Economics
1999,Physics
1999,Biology
1999,Physics
1999,Economics
1999,Economics
1999,PolScience
1999,PolScience
1999,ComputerScience
1999,Biology
1999,Physics
1999,Physics
1999,PolScience
1999,ComputerScience
1999,Physics
1999,Physics
1999,Economics
1999,Physics
1999,Physics
1999,Physics
1999,Economics
1999,Medicine
1999,Economics
1999,PolScience
1999,Physics
1999,ComputerScience
1999,Physics
1999,Medicine
1999,PolScience
1999,PolScience
1999,Medicine
1999,Physics
1999,Biology
1999,Physics
1999,PolScience
1999,PolScience
1999,Physics
1999,PolScience
1999,PolScience
1999,Medicine
1999,Medicine
1999,Medicine
1999,Economics
1999,PolScience
1999,PolScience
1999,Medicine
1999,Biology
1999,ComputerScience
1999,Physics
1999,Physics
1999,Economics
1999,ComputerScience
1999,Physics
1999,Physics
1999,Physics
1999,ComputerScience
1999,ComputerScience
1999,Physics
1999,Physics
1999,Medicine
1999,Physics
1999,Physics
1999,Economics
1999,Physics
1999,Medicine
1999,Physics
1999,Economics
1999,Economics
1999,Biology
1999,Physics
1999,PolScience
1999,Physics
1999,Physics
1999,Medicine
1999,Economics
1999,PolScience
1999,Medicine
1999,Physics
1999,Physics
1999,Physics
1999,Medicine
1999,PolScience
1999,Medicine
1999,ComputerScience
1999,PolScience
1999,Medicine
1999,Physics
1999,Medicine
1999,PolScience
1999,Medicine
1999,ComputerScience
1999,Medicine
1999,Economics
1999,Physics
1999,Medicine
1999,ComputerScience
1999,Medicine
1999,Physics
1999,Physics
1999,PolScience
1999,Biology
1999,Medicine
1999,Biology
1999,Physics
1999,Physics
1999,Physics
1999,Medicine
1999,Medicine
1999,Physics
1999,Medicine
1999,ComputerScience
1999,Physics
1999,Physics
1999,Physics
1999,PolScience
1999,PolScience
1999,Medicine
1999,PolScience
1999,ComputerScience
1999,Medicine
1999,Physics
1999,Physics
1999,PolScience
1999,Physics
1999,Medicine
1999,ComputerScience
1999,Physics
1999,Medicine
1999,Medicine
1999,Medicine
1999,Economics
1999,Economics
1999,Medicine
1999,PolScience
1999,Medicine
1999,Physics
1999,Economics
1999,Medicine
1999,Physics
1999,Economics
1999,Economics
1999,Medicine
1999,Economics
1999,PolScience
1999,PolScience
1999,PolScience
1999,ComputerScience
1999,Physics
1999,PolScience
1999,Medicine
1999,Physics
1999,PolScience
1999,Medicine
1999,Medicine
1999,Medicine
1999,PolScience
1999,PolScience
1999,Physics
1999,Medicine
1999,Physics
1999,Physics
1999,ComputerScience
1999,Physics
1999,Physics
1999,Medicine
1999,Physics
1999,Economics
1999,Physics
1999,Physics
1999,ComputerScience
1999,Physics
1999,Biology
1999,Physics
1999,Medicine
1999,Medicine
1999,PolScience
1999,Physics
1999,Physics
1999,Physics
1999,PolScience
1999,Biology
1999,ComputerScience
1999,Economics
1999,PolScience
1999,Biology
1999,PolScience
1999,Economics
1999,Medicine
1999,ComputerScience
1999,PolScience
1999,Physics
1999,ComputerScience
1999,Economics
1999,Medicine
1999,Medicine
1999,Physics
1999,Biology
1999,Physics
1999,Economics
1999,PolScience
1999,Biology
1999,Physics
1999,PolScience
1999,Medicine
1999,PolScience
1999,PolScience
1999,Medicine
1999,Medicine
1999,Economics
1999,Economics
1999,Physics
1999,Physics
1999,Physics
1999,Physics
1999,Physics
1999,PolScience
1999,Physics
1999,Medicine
1999,Medicine
1999,PolScience
1999,Economics
1999,PolScience
1999,Physics
1999,PolScience
1999,Physics
1999,Medicine
1999,Biology
1999,PolScience
1999,Biology
1999,PolScience
1999,PolScience
1999,Economics
1999,Economics
1999,Medicine
1999,PolScience
1999,Biology
1999,PolScience
1999,Economics
1999,PolScience
1999,ComputerScience
1999,PolScience
1999,ComputerScience
1999,Medicine
1999,Physics
1999,Physics
1999,Medicine
1999,Medicine
1999,Physics
1999,PolScience
1999,Physics
1999,PolScience
1999,Physics
1999,Physics
1999,PolScience
1999,PolScience
1999,Medicine
1999,Economics
1999,Economics
1999,Medicine
1999,Economics
1999,Physics
1999,Physics
1999,Medicine
1999,Economics
1999,Physics
1999,Physics
1999,Economics
1999,PolScience
1999,Physics
1999,Medicine
1999,Biology
1999,Physics
1999,PolScience
1999,Medicine
1999,PolScience
1999,ComputerScience
1999,Physics
1999,Medicine
1999,Physics
1999,Economics
1999,Medicine
1999,Medicine
1999,Medicine
1999,PolScience
1999,Medicine
1999,PolScience
1999,ComputerScience
1999,ComputerScience
1999,Biology
1999,Economics
1999,Physics
1999,Medicine
1999,Medicine
1999,Physics
1999,Medicine
1999,Medicine
1999,Physics
1999,Physics
1999,Medicine
1999,Economics
1999,ComputerScience
1999,Physics
1999,Physics
1999,Physics
1999,Economics
1999,Economics
1999,Medicine
1999,Physics
1999,PolScience
1999,ComputerScience
1999,Medicine
1999,Physics
1999,Medicine
1999,Physics
1999,Physics
1999,Physics
1999,PolScience
1999,Physics
1999,Medicine
1999,Economics
1999,Economics
1999,PolScience
1999,Economics
1999,PolScience
1999,Physics
1999,Literature
1999,Medicine
1999,Medicine
1999,PolScience
1999,Physics
1999,Medicine
1999,PolScience
1999,Economics
1999,PolScience
1999,Physics
1999,Economics
1999,Medicine
1999,Physics
1999,Medicine
1999,Physics
1999,ComputerScience
1999,Medicine
1999,PolScience
1999,Physics
1999,PolScience
1999,PolScience
1999,Economics
1999,PolScience
1999,Medicine
1999,Physics
1999,Economics
1999,Physics
1999,Economics
1999,Physics
1999,Physics
1999,Medicine
1999,Economics
1999,Economics
1999,Physics
1999,PolScience
1999,Biology
1999,Economics
1999,Physics
1999,Economics
1999,Physics
1999,PolScience
1999,ComputerScience
1999,Physics
1999,PolScience
1999,Economics
1999,Medicine
1999,Physics
1999,Physics
1999,Physics
1999,Biology
1999,Economics
1999,ComputerScience
1999,Physics
1999,Biology
1999,PolScience
1999,Medicine
1999,Economics
1999,PolScience
1999,Medicine
1999,Physics
1999,Medicine
1999,Biology
1999,Medicine
1999,Medicine
1999,Medicine
1999,Medicine
1999,Physics
1999,Literature
1999,Physics
1999,Physics
2000,Physics
2000,Economics
2000,Economics
2000,Physics
2000,Medicine
2000,PolScience
2000,Physics
2000,Economics
2000,PolScience
2000,Physics
2000,Physics
2000,Economics
2000,Medicine
2000,Economics
2000,Medicine
2000,Physics
2000,Economics
2000,Medicine
2000,PolScience
2000,Biology
2000,Biology
2000,PolScience
2000,Physics
2000,Medicine
2000,Medicine
2000,ComputerScience
2000,PolScience
2000,Medicine
2000,Biology
2000,PolScience
2000,Medicine
2000,Economics
2000,Medicine
2000,Economics
2000,Medicine
2000,ComputerScience
2000,Physics
2000,Medicine
2000,Medicine
2000,PolScience
2000,ComputerScience
2000,Economics
2000,Biology
2000,Physics
2000,Economics
2000,PolScience
2000,Physics
2000,PolScience
2000,Medicine
2000,Economics
2000,PolScience
2000,Medicine
2000,Medicine
2000,Medicine
2000,Physics
2000,PolScience
2000,PolScience
2000,Physics
2000,ComputerScience
2000,Medicine
2000,Medicine
2000,Medicine
2000,Medicine
2000,Medicine
2000,Medicine
2000,Physics
2000,Medicine
2000,ComputerScience
2000,Economics
2000,Medicine
2000,Economics
2000,Physics
2000,ComputerScience
2000,Economics
2000,Physics
2000,Physics
2000,Physics
2000,Physics
2000,PolScience
2000,Physics
2000,Medicine
2000,PolScience
2000,Physics
2000,Physics
2000,Physics
2000,Medicine
2000,Physics
2000,Physics
2000,Physics
2000,Economics
2000,Physics
2000,Medicine
2000,Physics
2000,Medicine
2000,Medicine
2000,Economics
2000,Medicine
2000,Literature
2000,Economics
2000,ComputerScience
2000,Medicine
2000,Medicine
2000,Economics
2000,Economics
2000,ComputerScience
2000,PolScience
2000,PolScience
2000,PolScience
2000,Medicine
2000,Economics
2000,Medicine
2000,Physics
2000,ComputerScience
2000,PolScience
2000,Economics
2000,Economics
2000,Literature
2000,Biology
2000,PolScience
2000,Economics
2000,PolScience
2000,Economics
2000,Physics
2000,ComputerScience
2000,Medicine
2000,Physics
2000,PolScience
2000,Medicine
2000,Economics
2000,Economics
2000,Medicine
2000,Economics
2000,Physics
2000,Economics
2000,PolScience
2000,Literature
2000,Physics
2000,Economics
2000,Physics
2000,Economics
2000,PolScience
2000,PolScience
2000,PolScience
2000,Physics
2000,PolScience
2000,Medicine
2000,Physics
2000,Economics
2000,ComputerScience
2000,Biology
2000,Economics
2000,Economics
2000,Physics
2000,Physics
2000,Physics
2000,Economics
2000,ComputerScience
2000,PolScience
2000,Medicine
2000,Physics
2000,Physics
2000,Physics
2000,Economics
2000,Medicine
2000,Economics
2000,Physics
2000,PolScience
2000,Physics
2000,PolScience
2000,ComputerScience
2000,PolScience
2000,Physics
2000,Medicine
2000,PolScience
2000,Biology
2000,Medicine
2000,PolScience
2000,PolScience
2000,Physics
2000,ComputerScience
2000,Physics
2000,Medicine
2000,Economics
2000,Biology
2000,Economics
2000,Medicine
2000,Economics
2000,Physics
2000,Biology
2000,Physics
2000,Literature
2000,Medicine
2000,Physics
2000,PolScience
2000,Physics
2000,Medicine
2000,Physics
2000,ComputerScience
2000,Biology
2000,Medicine
2000,Medicine
2000,Physics
2000,PolScience
2000,PolScience
2000,Physics
2000,Medicine
2000,Medicine
2000,Medicine
2000,Physics
2000,Medicine
2000,Economics
2000,Physics
2000,ComputerScience
2000,PolScience
2000,Physics
2000,PolScience
2000,Physics
2000,PolScience
2000,Medicine
2000,Economics
2000,Medicine
2000,Physics
2000,Medicine
2000,PolScience
2000,Physics
2000,Medicine
2000,Physics
2000,Medicine
2000,Physics
2000,PolScience
2000,Physics
2000,PolScience
2000,Physics
2000,Medicine
2000,Biology
2000,Economics
2000,Medicine
2000,PolScience
2000,Physics
2000,Biology
2000,Physics
2000,Economics
2000,ComputerScience
2000,PolScience
2000,Economics
2000,Medicine
2000,Physics
2000,Physics
2000,Physics
2000,Economics
2000,Medicine
2000,ComputerScience
2000,Physics
2000,Medicine
2000,ComputerScience
2000,Economics
2000,ComputerScience
2000,Economics
2000,Physics
2000,PolScience
2000,Economics
2000,Physics
2000,PolScience
2000,Medicine
2000,Economics
2000,Physics
2000,Physics
2000,Physics
2000,Medicine
2000,ComputerScience
2000,Economics
2000,Medicine
2000,Physics
2000,Medicine
2000,Physics
2000,Physics
2000,Economics
2000,Physics
2000,Economics
2000,Physics
2000,Physics
2000,Economics
2000,PolScience
2000,Medicine
2000,Physics
2000,Medicine
2000,ComputerScience
2000,PolScience
2000,ComputerScience
2000,PolScience
2000,Physics
2000,PolScience
2000,Physics
2000,PolScience
2000,Medicine
2000,ComputerScience
2000,ComputerScience
2000,PolScience
2000,Physics
2000,Medicine
2000,Economics
2000,Economics
2000,Physics
2000,Medicine
2000,Medicine
2000,Medicine
2000,Medicine
2000,PolScience
2000,Physics
2000,Physics
2000,Physics
2000,Economics
2000,Biology
2000,Biology
2000,Biology
2000,Economics
2000,ComputerScience
2000,Medicine
2000,Medicine
2000,Medicine
2000,Medicine
2000,PolScience
2000,PolScience
2000,Physics
2000,ComputerScience
2000,Physics
2000,Physics
2000,Economics
2000,PolScience
2000,Economics
2000,Medicine
2000,Physics
2000,Medicine
2000,Physics
2000,Medicine
2000,Physics
2000,Physics
2000,Physics
2000,Physics
2000,PolScience
2000,Physics
2000,Economics
2000,Medicine
2000,Medicine
2000,PolScience
2000,Physics
2000,Physics
2000,Economics
2000,Medicine
2000,PolScience
2000,ComputerScience
2000,Medicine
2000,Physics
2000,Medicine
2000,Medicine
2000,Physics
2000,ComputerScience
2000,PolScience
2000,PolScience
2000,PolScience
2000,Medicine
2000,Physics
2000,PolScience
2000,Economics
2000,ComputerScience
2000,Physics
2000,Medicine
2000,Physics
2000,Physics
2000,Medicine
2000,ComputerScience
2000,Physics
2000,Physics
2000,Economics
2000,PolScience
2000,ComputerScience
2000,ComputerScience
2000,Medicine
2000,Literature
2000,Physics
2000,Biology
2000,PolScience
2000,Medicine
2000,Medicine
2000,Medicine
2000,Biology
2000,PolScience
2000,PolScience
2000,Physics
2000,Physics
2000,Medicine
2000,PolScience
2000,Physics
2000,PolScience
2000,Medicine
2000,ComputerScience
2000,ComputerScience
2000,ComputerScience
2000,Medicine
2000,Medicine
2000,PolScience
2000,ComputerScience
2000,Physics
2000,Physics
2000,Medicine
2000,ComputerScience
2000,Economics
2000,ComputerScience
2000,Physics
2000,Physics
2000,Medicine
2000,ComputerScience
2000,Physics
2000,PolScience
2000,Medicine
2000,PolScience
2000,PolScience
2000,Biology
2000,Physics
2000,PolScience
2000,PolScience
2000,ComputerScience
2000,PolScience
2000,Literature
2000,Physics
2000,Economics
2000,Economics
2000,Medicine
2000,Medicine
2000,Medicine
2000,PolScience
2000,Physics
2000,Medicine
2000,Medicine
2000,PolScience
2000,Physics
2000,Physics
2000,Physics
2000,Biology
2000,PolScience
2000,Medicine
2000,ComputerScience
2000,ComputerScience
2000,Physics
2000,PolScience
2000,PolScience
2000,ComputerScience
2000,Economics
2000,Medicine
2000,Medicine
2000,ComputerScience
2000,Medicine
2000,PolScience
2000,Physics
2000,Economics
2000,Physics
2000,Physics
2000,Economics
2000,PolScience
2000,ComputerScience
2000,Economics
2000,Physics
2000,Physics
2000,PolScience
2000,Biology
2000,PolScience
2000,Biology
2000,Medicine
2000,Economics
2000,Physics
2000,Physics
2000,Medicine
2000,PolScience
2000,Medicine
2000,Physics
2000,Medicine
2000,PolScience
2000,Medicine
2000,Economics
2000,Physics
2000,Medicine
2000,ComputerScience
2000,Medicine
2000,Economics
2000,Biology
2000,Economics
2000,PolScience
2000,PolScience
2000,PolScience
2000,PolScience
2000,Economics
2000,Medicine
2000,PolScience
2000,Economics
2000,Medicine
2000,Medicine
2000,PolScience
2000,PolScience
2000,Medicine
2000,Medicine
2000,Economics
2000,Medicine
2000,Physics
2000,Physics
2000,Medicine
2000,Medicine
2000,PolScience
2000,Medicine
2000,Economics
2000,PolScience
2000,Biology
2000,ComputerScience
2000,Biology
2000,ComputerScience
2000,ComputerScience
2000,Medicine
2000,Medicine
2000,Physics
2000,PolScience
2000,Economics
2000,Medicine
2000,PolScience
2000,PolScience
2000,Economics
2000,Physics
2000,PolScience
2000,PolScience
2000,Economics
2000,Physics
2000,ComputerScience
2000,Medicine
2000,Medicine
2000,PolScience
2000,Medicine
2000,PolScience
2000,Medicine
2000,Biology
2000,Economics
2000,Economics
2000,Medicine
2000,Medicine
2000,Physics
2000,Economics
2000,Physics
2000,ComputerScience
2000,Physics
2000,PolScience
2000,Economics
2000,ComputerScience
2000,Medicine
2000,PolScience
2000,Physics
2000,Medicine
2000,Physics
2000,Medicine
2000,Physics
2000,Economics
2000,Economics
2000,Medicine
2000,Medicine
2000,Physics
2000,ComputerScience
2000,PolScience
2000,Medicine
2000,PolScience
2000,Medicine
2000,ComputerScience
2000,Economics
2000,Physics
2000,Economics
2000,Medicine
2000,Physics
2000,PolScience
2000,ComputerScience
2000,Economics
2000,Physics
2000,Medicine
2000,Economics
2000,PolScience
2000,Physics
2000,PolScience
2000,PolScience
2000,PolScience
2000,Medicine
2000,Physics
2000,ComputerScience
2000,PolScience
2000,ComputerScience
2000,Physics
2000,ComputerScience
2000,PolScience
2000,Medicine
2000,Medicine
2000,PolScience
2000,Medicine
2000,Physics
2000,ComputerScience
2000,Physics
2000,ComputerScience
2000,Medicine
2000,Medicine
2000,PolScience
2000,ComputerScience
2000,Physics
2000,ComputerScience
2000,Medicine
2000,Physics
2000,Biology
2000,Biology
2000,Physics
2000,Physics
2000,PolScience
2000,Economics
2000,PolScience
2000,ComputerScience
2000,Physics
2000,Physics
2000,Medicine
2000,Economics
2000,PolScience
2000,PolScience
2000,Medicine
2000,Medicine
2000,Economics
2000,Medicine
2000,Economics
2000,PolScience
2000,Economics
2000,Physics
